[Line 2179] RSP: (0.156125 seconds) 3061 12385 330.805 67.961
[Line 2180] RSP: (0.156125 seconds) 3062 12386 330.797 68.007
[Line 2181] CMD: (0.166746 seconds) 3064 12388 327.857 67.500
[Line 2182] RSP: (0.166746 seconds) 3063 12387 330.697 68.022
[Line 2183] CMD: (0.177367 seconds) 3065 12389 327.857 67.500
[Line 2184] RSP: (0.177367 seconds) 3064 12388 330.708 68.017
[Line 2185] CMD: (0.187989 seconds) 3066 12390 327.857 67.500
[Line 2186] RSP: (0.187989 seconds) 3065 12389 330.725 68.001
[Line 2187] CMD: (0.198610 seconds) 3067 12391 327.857 67.500
[Line 2188] CMD: (0.209230 seconds) 3068 12392 327.857 67.500
[Line 2189] RSP: (0.209230 seconds) 3066 12390 330.688 67.908
[Line 2190] RSP: (0.209230 seconds) 3067 12391 330.660 67.938
[Line 2191] CMD: (0.219852 seconds) 3069 12393 327.857 67.500
[Line 2192] RSP: (0.219852 seconds) 3068 12392 330.654 67.922
[Line 2193] CMD: (0.230473 seconds) 306a 12394 327.857 67.500
[Line 2194] CMD: (0.241094 seconds) 306b 12395 327.857 67.500
[Line 2195] RSP: (0.241094 seconds) 3069 12393 331.033 67.873
[Line 2196] RSP: (0.241094 seconds) 306a 12394 331.028 67.856
[Line 2197] CMD: (0.251715 seconds) 306c 12396 327.857 67.500
[Line 2198] CMD: (0.262336 seconds) 306d 12397 327.857 67.500
[Line 2199] RSP: (0.262336 seconds) 306b 12395 331.067 68.564
[Line 2200] RSP: (0.262336 seconds) 306c 12396 331.056 68.595
[Line 2201] CMD: (0.272957 seconds) 306e 12398 327.857 67.500
[Line 2202] RSP: (0.272957 seconds) 306d 12397 331.050 68.579
[Line 2203] CMD: (0.283578 seconds) 306f 12399 327.857 67.500
[Line 2204] CMD: (0.294199 seconds) 3070 12400 327.857 67.500
[Line 2205] RSP: (0.294199 seconds) 306e 12398 331.142 68.632
[Line 2206] RSP: (0.294199 seconds) 306f 12399 331.155 68.689
[Line 2207] CMD: (0.304820 seconds) 3071 12401 327.857 67.500
[Line 2208] RSP: (0.304820 seconds) 3070 12400 331.113 68.705
[Line 2209] CMD: (0.315441 seconds) 3072 12402 327.857 67.500
[Line 2210] CMD: (0.326062 seconds) 3073 12403 327.857 67.500
[Line 2211] RSP: (0.326062 seconds) 3071 12401 331.101 68.718
[Line 2212] RSP: (0.326062 seconds) 3072 12402 330.927 68.681
[Line 2213] CMD: (0.336683 seconds) 3074 12404 327.857 67.500
[Line 2214] RSP: (0.336683 seconds) 3073 12403 330.947 68.661
[Line 2215] CMD: (0.347304 seconds) 3075 12405 327.857 67.500
[Line 2216] CMD: (0.357925 seconds) 3076 12406 327.857 67.500
[Line 2217] RSP: (0.357925 seconds) 3074 12404 330.939 68.644
[Line 2218] RSP: (0.357925 seconds) 3075 12405 330.970 68.851
[Line 2219] CMD: (0.368546 seconds) 3077 12407 327.857 67.500
[Line 2220] RSP: (0.368546 seconds) 3076 12406 330.865 68.893
[Line 2221] CMD: (0.379167 seconds) 3078 12408 327.857 67.500
[Line 2222] CMD: (0.389788 seconds) 3079 12409 327.857 67.500
[Line 2223] RSP: (0.389788 seconds) 3077 12407 330.885 68.900
[Line 2224] RSP: (0.389788 seconds) 3078 12408 330.850 68.795
[Line 2225] CMD: (0.400410 seconds) 307a 12410 327.857 67.500
[Line 2226] CMD: (0.411031 seconds) 307b 12411 327.857 67.500
[Line 2227] RSP: (0.411031 seconds) 3079 12409 330.832 68.810
[Line 2228] RSP: (0.411031 seconds) 307a 12410 330.830 68.801
[Line 2229] CMD: (0.421652 seconds) 307c 12412 327.857 67.500
[Line 2230] RSP: (0.421652 seconds) 307b 12411 331.539 68.744
[Line 2231] CMD: (0.432273 seconds) 307d 12413 327.857 67.500
[Line 2232] RSP: (0.432273 seconds) 307c 12412 331.562 68.740
[Line 2234] CMD: (0.442894 seconds) 307e 12414 327.857 67.500
[Line 2235] RSP: (0.442894 seconds) 307d 12413 331.609 68.391
[Line 2236] CMD: (0.453515 seconds) 307f 12415 327.857 67.500
[Line 2237] CMD: (0.464136 seconds) 3080 12416 327.857 67.500
[Line 2238] RSP: (0.464136 seconds) 307e 12414 331.655 68.448
[Line 2239] RSP: (0.464136 seconds) 307f 12415 331.677 68.460
[Line 2240] CMD: (0.474757 seconds) 3081 12417 327.857 67.500
[Line 2241] RSP: (0.474757 seconds) 3080 12416 331.678 68.515
[Line 2242] CMD: (0.485378 seconds) 3082 12418 327.857 67.500
[Line 2243] RSP: (0.485378 seconds) 3081 12417 331.631 68.550
[Line 2244] CMD: (0.495999 seconds) 3083 12419 327.857 67.500
[Line 2245] RSP: (0.495999 seconds) 3082 12418 331.614 68.493
[Line 2246] CMD: (0.506620 seconds) 3084 12420 327.857 67.500
[Line 2247] RSP: (0.506620 seconds) 3083 12419 331.806 68.504
[Line 2248] CMD: (0.517241 seconds) 3085 12421 327.857 67.500
[Line 2249] RSP: (0.517241 seconds) 3084 12420 331.871 68.305
[Line 2250] CMD: (0.527862 seconds) 3086 12422 327.857 67.500
[Line 2251] RSP: (0.527862 seconds) 3085 12421 331.851 68.330
[Line 2252] CMD: (0.538484 seconds) 3087 12423 327.857 67.500
[Line 2253] RSP: (0.538484 seconds) 3086 12422 331.832 68.362
[Line 2254] CMD: (0.549105 seconds) 3088 12424 327.857 67.500
[Line 2255] RSP: (0.549105 seconds) 3087 12423 331.765 68.256
[Line 2256] CMD: (0.559726 seconds) 3089 12425 327.857 67.500
[Line 2257] RSP: (0.559726 seconds) 3088 12424 331.736 68.259
[Line 2258] CMD: (0.570347 seconds) 308a 12426 327.857 67.500
[Line 2259] CMD: (0.580968 seconds) 308b 12427 327.857 67.500
[Line 2260] RSP: (0.580968 seconds) 3089 12425 331.716 68.280
